"headphones_speakers","headphones_speakers_other","age","educ","race","race_other","sex","residence","residence_other","pol_ideology","pol_party","pol_party_other","suspicion","suspicion_other","mc_name","mc_name_do","mc_race_w","mc_race_b","b_race_name_1","b_race_name_2","b_race_name_3","b_race_name_4","b_race_name_5","b_race_name_6","b_race_name_7","b_race_name_8","b_race_name_do","w_race_name_1","w_race_name_2","w_race_name_3","w_race_name_4","w_race_name_5","w_race_name_6","w_race_name_7","w_race_name_8","w_race_name_do","feedback","mc_name_score","cond_do","name_1","voice_1","name_2","voice_2","name_3","voice_3","name_4","voice_4","mc_race_q_do","race_name_q_do","idvoice_1","idvoice_2","idvoice_3","idvoice_4","trust_1","trust_2","trust_3","trust_4","dom_1","dom_2","dom_3","dom_4","threat_1","threat_2","threat_3","threat_4","intell_1","intell_2","intell_3","intell_4","comm_1","comm_2","comm_3","comm_4","prob_1","prob_2","prob_3","prob_4","conf_1","conf_2","conf_3","conf_4","trait_do1","trait_do2","trait_do3","trait_do4","team_1","team_2","team_3","team_4","frnd_1","frnd_2","frnd_3","frnd_4","neighbr_1","neighbr_2","neighbr_3","neighbr_4","employee_1","employee_2","employee_3","employee_4","boss_1","boss_2","boss_3","boss_4","role_do1","role_do2","role_do3","role_do4","thoughts1","thoughts2","thoughts3","thoughts4","leadership_1","leadership_2","leadership_3","leadership_4","trust_rev1","trust_rev2","trust_rev3","trust_rev4","threatpotential_1","threatpotential_2","threatpotential_3","threatpotential_4","id"
"Headphones",NA,30,"High school graduate (high school diploma or equivalent including GED)","White",NA,"Female","Rural",NA,0,"Democratic",NA,"The study is about predicting personality from voices",NA,"Deshawn,Terrell,Brad,Logan","Aiden|Elijah|Logan|William|Brad|Jackson|Terrell|Deshawn","4","0",1,1,1,1,100,100,100,100,"Scott|Brad|Brett|Tyrone|Logan|Keyshawn|Terrell|Deshawn",100,100,100,100,63,1,1,62,"Terrell|Brad|Deshawn|Tyrone|Logan|Scott|Keyshawn|Brett","everything was good",4,"FL_147|FL_146|FL_145|FL_144","Deshawn","b","Terrell","g","Brad","e","Logan","c","Q82|Q84","Q55|Q54",3890,6754,4143,7187,99,100,100,100,1,1,1,71,1,1,1,1,99,100,100,100,100,66,66,94,99,81,100,82,84,61,68,92,"Like they are a problem-solver|Confident|Threatening|Dominant|Intelligent|Trustworthy|Like they are an effective communicator","Confident|Like they are a problem-solver|Threatening|Intelligent|Trustworthy|Like they are an effective communicator|Dominant","Like they are a problem-solver|Threatening|Intelligent|Dominant|Like they are an effective communicator|Trustworthy|Confident","Like they are a problem-solver|Intelligent|Like they are an effective communicator|Trustworthy|Threatening|Dominant|Confident",100,100,100,100,99,100,100,100,99,100,100,100,100,67,100,100,99,1,1,100,"your neighbor?|your employee?|your close friend?|your work project team member?|your boss?","your work project team member?|your boss?|your neighbor?|your employee?|your close friend?","your close friend?|your work project team member?|your neighbor?|your employee?|your boss?","your close friend?|your employee?|your work project team member?|your neighbor?|your boss?","no","didnt seem confident","very soft voice","no",95.5,77,83.5,92,1,0,0,0,1,0.5,0.5,35.5,11
"Speakers",NA,25,"Associate degree in college (2-year)","White",NA,"Male","Suburban",NA,1,"Democratic",NA,"The study is about predicting personality from voices",NA,"Terrell,Scott,Brett,Lucas","Grayson|Lucas|Terrell|Elijah|Scott|Liam|Brett|Deshawn","3","1",20,30,21,20,91,92,92,90,"Terrell|Deshawn|Keyshawn|Logan|Tyrone|Brad|Brett|Scott",81,71,92,91,10,9,6,11,"Logan|Terrell|Tyrone|Deshawn|Keyshawn|Scott|Brett|Brad",NA,3,"FL_145|FL_146|FL_147|FL_144","Terrell","f","Deshawn","h","Scott","c","Brett","b","Q84|Q82","Q54|Q55",3553,6861,7187,3890,53,40,30,52,0,0,0,20,0,0,0,0,41,60,20,51,31,20,24,69,21,50,17,40,20,27,25,65,"Intelligent|Confident|Threatening|Like they are a problem-solver|Dominant|Like they are an effective communicator|Trustworthy","Threatening|Confident|Like they are a problem-solver|Trustworthy|Dominant|Like they are an effective communicator|Intelligent","Trustworthy|Intelligent|Like they are an effective communicator|Like they are a problem-solver|Threatening|Confident|Dominant","Like they are a problem-solver|Like they are an effective communicator|Confident|Dominant|Trustworthy|Intelligent|Threatening",50,33,50,83,51,51,50,51,61,51,50,62,49,65,50,70,30,35,50,72,"your boss?|your employee?|your work project team member?|your neighbor?|your close friend?","your close friend?|your neighbor?|your boss?|your employee?|your work project team member?","your employee?|your neighbor?|your close friend?|your work project team member?|your boss?","your employee?|your close friend?|your boss?|your neighbor?|your work project team member?","",NA,NA,NA,28.25,39.25,21.5,56.25,47,60,70,48,23.5,30,35,34,12
"Speakers",NA,42,"Some college but no degree","White",NA,"Male","Suburban",NA,4,"Other","Libertarian","The study is about predicting personality from voices",NA,"Tyrone,Terrell,Scott","William|Aiden|Scott|Grayson|Terrell|Lucas|Brett|Tyrone","2","2",56,11,10,10,100,85,100,85,"Brett|Brad|Keyshawn|Tyrone|Logan|Scott|Terrell|Deshawn",82,96,78,89,1,13,1,13,"Deshawn|Scott|Terrell|Tyrone|Brett|Logan|Keyshawn|Brad",NA,3,"FL_144|FL_146|FL_147|FL_145","Terrell","e","Tyrone","c","Brett","d","Scott","g","Q82|Q84","Q54|Q55",4143,7187,2593,6754,78,82,88,82,20,73,51,13,2,23,7,4,54,84,64,92,24,84,48,40,61,87,59,73,31,88,50,45,"Confident|Trustworthy|Like they are an effective communicator|Like they are a problem-solver|Intelligent|Threatening|Dominant","Trustworthy|Intelligent|Dominant|Like they are a problem-solver|Threatening|Like they are an effective communicator|Confident","Intelligent|Confident|Threatening|Like they are an effective communicator|Like they are a problem-solver|Dominant|Trustworthy","Like they are an effective communicator|Trustworthy|Confident|Dominant|Threatening|Like they are a problem-solver|Intelligent",60,93,86,83,72,85,85,90,86,89,90,91,79,95,89,90,31,84,60,59,"your boss?|your employee?|your work project team member?|your close friend?|your neighbor?","your close friend?|your boss?|your work project team member?|your neighbor?|your employee?","your neighbor?|your work project team member?|your close friend?|your employee?|your boss?","your work project team member?|your close friend?|your neighbor?|your employee?|your boss?","No","No","No","No",42.5,85.75,55.25,62.5,22,18,12,18,21,45.5,31.5,15.5,13
"Headphones",NA,48,"Associate degree in college (2-year)","White",NA,"Male","Suburban",NA,4,"None",NA,"I do not know what the study is about",NA,"Terrell,Keyshawn,Logan,Brett","Noah|Liam|Keyshawn|Elijah|Logan|Jackson|Brett|Terrell","3","0",27,28,28,27,81,64,82,64,"Brett|Tyrone|Brad|Logan|Terrell|Scott|Keyshawn|Deshawn",75,73,77,71,34,44,34,45,"Brett|Logan|Keyshawn|Deshawn|Scott|Terrell|Brad|Tyrone","no problems",4,"FL_147|FL_145|FL_146|FL_144","Keyshawn","c","Terrell","f","Logan","e","Brett","a","Q84|Q82","Q55|Q54",7187,3553,4143,5999,50,50,61,70,31,54,43,57,25,37,26,18,50,49,60,79,43,44,60,73,51,49,46,53,51,60,59,66,"Trustworthy|Threatening|Intelligent|Like they are an effective communicator|Dominant|Like they are a problem-solver|Confident","Intelligent|Like they are an effective communicator|Dominant|Like they are a problem-solver|Trustworthy|Confident|Threatening","Intelligent|Like they are an effective communicator|Trustworthy|Dominant|Like they are a problem-solver|Threatening|Confident","Trustworthy|Threatening|Like they are a problem-solver|Like they are an effective communicator|Dominant|Confident|Intelligent",64,65,67,71,50,50,46,49,51,63,58,63,51,60,68,68,43,46,58,63,"your close friend?|your boss?|your neighbor?|your employee?|your work project team member?","your close friend?|your boss?|your neighbor?|your work project team member?|your employee?","your boss?|your work project team member?|your employee?|your neighbor?|your close friend?","your work project team member?|your close friend?|your neighbor?|your employee?|your boss?","sounds artificial","no","no","no",48.75,50.5,56.25,67.75,50,50,39,30,40.5,52,41,43.5,14
"Headphones",NA,37,"High school graduate (high school diploma or equivalent including GED)","White",NA,"Female","Rural",NA,4,"Democratic",NA,"The study is about predicting personality from voices",NA,"Tyrone,Keyshawn,Scott,Logan","Aiden|Noah|Scott|Jackson|Logan|William|Tyrone|Keyshawn","2","1",0,0,0,0,100,100,100,100,"Keyshawn|Brad|Deshawn|Brett|Scott|Tyrone|Terrell|Logan",100,100,100,100,0,0,0,0,"Terrell|Tyrone|Brett|Keyshawn|Brad|Deshawn|Scott|Logan","I was only having my own internet issues, but the study went very well anyway.",4,"FL_146|FL_147|FL_145|FL_144","Tyrone","e","Keyshawn","a","Logan","b","Scott","f","Q84|Q82","Q55|Q54",4143,5999,3890,3553,50,60,93,40,0,71,0,19,0,55,0,0,61,100,100,72,50,100,100,30,40,100,82,50,30,100,100,40,"Intelligent|Like they are an effective communicator|Dominant|Confident|Like they are a problem-solver|Threatening|Trustworthy","Dominant|Trustworthy|Intelligent|Like they are an effective communicator|Confident|Threatening|Like they are a problem-solver","Trustworthy|Confident|Dominant|Like they are a problem-solver|Threatening|Intelligent|Like they are an effective communicator","Intelligent|Dominant|Like they are a problem-solver|Trustworthy|Like they are an effective communicator|Threatening|Confident",40,90,97,30,71,40,100,62,80,51,100,42,70,100,100,51,55,80,87,18,"your neighbor?|your employee?|your close friend?|your boss?|your work project team member?","your neighbor?|your close friend?|your employee?|your boss?|your work project team member?","your employee?|your work project team member?|your boss?|your neighbor?|your close friend?","your boss?|your close friend?|your employee?|your neighbor?|your work project team member?","no","He sounds intelligent, but kind of controlling at the same time.","He sounds like he knows what he's doing.","He sounds like he's a laid back person without a care in the world.",45.25,100,95.5,48,50,40,7,60,25,55.5,3.5,39.5,15
"Headphones",NA,34,"Bachelor's degree in college (4-year)","White",NA,"Female","Rural",NA,4,"Independent",NA,"The study is about predicting personality from voices",NA,"Deshawn,Keyshawn","William|Noah|Keyshawn|Grayson|Brett|Elijah|Deshawn|Logan","2","1",0,31,40,0,90,70,90,71,"Scott|Keyshawn|Brad|Tyrone|Deshawn|Brett|Terrell|Logan",100,70,60,100,10,30,10,30,"Brett|Scott|Terrell|Tyrone|Logan|Brad|Keyshawn|Deshawn",NA,2,"FL_146|FL_145|FL_147|FL_144","Keyshawn","b","Deshawn","e","Brett","h","Logan","d","Q84|Q82","Q54|Q55",3890,4143,6861,2593,50,50,83,46,30,18,72,10,0,0,0,20,50,50,90,40,50,30,90,20,40,50,89,20,30,30,83,40,"Trustworthy|Intelligent|Like they are a problem-solver|Dominant|Threatening|Like they are an effective communicator|Confident","Confident|Threatening|Like they are an effective communicator|Trustworthy|Intelligent|Like they are a problem-solver|Dominant","Like they are a problem-solver|Intelligent|Like they are an effective communicator|Confident|Trustworthy|Dominant|Threatening","Confident|Threatening|Trustworthy|Like they are a problem-solver|Dominant|Intelligent|Like they are an effective communicator",50,40,80,30,50,50,50,50,50,50,80,50,40,20,81,30,25,20,50,0,"your employee?|your close friend?|your work project team member?|your neighbor?|your boss?","your boss?|your neighbor?|your work project team member?|your close friend?|your employee?","your close friend?|your employee?|your boss?|your work project team member?|your neighbor?","your close friend?|your employee?|your work project team member?|your boss?|your neighbor?","no","no","no","no",42.5,40,88,30,50,50,17,54,40,34,44.5,32,16
"Speakers",NA,63,"Master's degree","White",NA,"Male","Rural",NA,6,"None",NA,"I do not know what the study is about",NA,"Deshawn,Keyshawn","Lucas|Jackson|Keyshawn|Liam|Scott|Aiden|Brad|Deshawn","Unsure","Unsure",52,51,51,9,85,85,85,85,"Brett|Terrell|Keyshawn|Deshawn|Tyrone|Logan|Scott|Brad",52,51,51,89,11,10,11,10,"Terrell|Keyshawn|Brett|Brad|Scott|Logan|Tyrone|Deshawn","no comment",2,"FL_146|FL_144|FL_147|FL_145","Deshawn","h","Keyshawn","b","Brad","d","Scott","e","Q82|Q84","Q54|Q55",6861,3890,2593,4143,50,50,50,50,51,50,2,35,26,26,1,27,50,50,52,50,49,50,50,45,49,50,20,50,52,50,36,50,"Confident|Like they are a problem-solver|Like they are an effective communicator|Trustworthy|Dominant|Threatening|Intelligent","Like they are a problem-solver|Dominant|Like they are an effective communicator|Threatening|Confident|Trustworthy|Intelligent","Like they are an effective communicator|Like they are a problem-solver|Threatening|Dominant|Confident|Trustworthy|Intelligent","Like they are a problem-solver|Intelligent|Confident|Dominant|Trustworthy|Threatening|Like they are an effective communicator",50,50,50,50,30,49,50,49,50,50,50,50,50,50,50,50,50,50,50,50,"your work project team member?|your neighbor?|your employee?|your boss?|your close friend?","your boss?|your work project team member?|your employee?|your neighbor?|your close friend?","your neighbor?|your employee?|your work project team member?|your boss?|your close friend?","your close friend?|your work project team member?|your boss?|your neighbor?|your employee?","sinus condition?","no, just like all the others, could be canned","he sounds bored, and boring monotone","they all sound like they are reading from a script, blah, bland, emotionless...",50,50,39.5,48.75,50,50,50,50,50.5,50,26,42.5,17
"Headphones",NA,36,"High school graduate (high school diploma or equivalent including GED)","White",NA,"Female","Suburban",NA,1,"Independent",NA,"The study is about predicting personality from voices",NA,"Tyrone,Terrell,Scott,Jackson","Liam|Jackson|Brad|William|Tyrone|Lucas|Scott|Terrell","4","0",5,30,5,5,95,70,95,50,"Deshawn|Logan|Brett|Keyshawn|Scott|Terrell|Tyrone|Brad",90,60,90,95,5,30,5,40,"Logan|Brad|Brett|Terrell|Scott|Deshawn|Tyrone|Keyshawn",NA,3,"FL_144|FL_146|FL_147|FL_145","Tyrone","f","Terrell","h","Scott","a","Brad","d","Q82|Q84","Q55|Q54",3553,6861,5999,2593,50,20,50,60,35,55,75,55,10,40,60,5,55,55,70,50,40,50,80,55,40,60,55,45,50,55,90,30,"Confident|Like they are a problem-solver|Intelligent|Dominant|Trustworthy|Like they are an effective communicator|Threatening","Threatening|Confident|Dominant|Trustworthy|Like they are an effective communicator|Intelligent|Like they are a problem-solver","Like they are an effective communicator|Threatening|Like they are a problem-solver|Dominant|Intelligent|Confident|Trustworthy","Intelligent|Trustworthy|Threatening|Dominant|Like they are an effective communicator|Confident|Like they are a problem-solver",50,20,60,55,60,20,50,80,70,45,70,80,50,30,90,60,10,30,70,55,"your employee?|your work project team member?|your neighbor?|your close friend?|your boss?","your neighbor?|your boss?|your employee?|your work project team member?|your close friend?","your employee?|your work project team member?|your close friend?|your neighbor?|your boss?","your boss?|your work project team member?|your close friend?|your employee?|your neighbor?","It sounded like they were reading.","They have a somewhat rude tone.","They seem to speak slowly and deliberately.","They sound tired or bored.",46.25,55,73.75,45,50,80,50,40,42.5,67.5,62.5,47.5,18
"Speakers",NA,30,"Bachelor's degree in college (4-year)","White",NA,"Male","Rural",NA,6,"Independent",NA,"The study is about predicting personality from voices",NA,"Deshawn,Terrell,Scott,Logan","Aiden|Elijah|Logan|Noah|Scott|Grayson|Deshawn|Terrell","4","0",3,5,7,6,94,99,92,89,"Keyshawn|Logan|Tyrone|Terrell|Brad|Brett|Deshawn|Scott",98,100,100,98,8,7,5,21,"Brad|Deshawn|Logan|Keyshawn|Tyrone|Brett|Scott|Terrell","it was a fun study to take",4,"FL_147|FL_144|FL_145|FL_146","Terrell","a","Deshawn","e","Scott","b","Logan","g","Q82|Q84","Q54|Q55",5999,4143,3890,6754,53,10,26,69,28,8,20,1,10,4,4,2,54,26,21,71,40,21,16,66,25,14,13,33,37,14,23,23,"Like they are a problem-solver|Intelligent|Like they are an effective communicator|Threatening|Trustworthy|Dominant|Confident","Dominant|Trustworthy|Threatening|Intelligent|Confident|Like they are a problem-solver|Like they are an effective communicator","Intelligent|Dominant|Like they are an effective communicator|Confident|Threatening|Trustworthy|Like they are a problem-solver","Dominant|Like they are an effective communicator|Intelligent|Threatening|Like they are a problem-solver|Trustworthy|Confident",20,30,26,81,13,8,15,65,9,12,20,81,24,7,24,75,27,12,24,88,"your close friend?|your boss?|your work project team member?|your employee?|your neighbor?","your work project team member?|your close friend?|your employee?|your neighbor?|your boss?","your close friend?|your work project team member?|your employee?|your neighbor?|your boss?","your close friend?|your work project team member?|your boss?|your neighbor?|your employee?","not sure","none","sounds okay","soft",39,18.75,18.25,48.25,47,90,74,31,37.5,49,47,16,19
"Speakers",NA,39,"Associate degree in college (2-year)","White",NA,"Female","Rural",NA,4,"Democratic",NA,"The study is about predicting personality from voices",NA,"Deshawn,Keyshawn,Logan,Brett","William|Aiden|Deshawn|Noah|Keyshawn|Grayson|Brett|Logan","2","2",0,0,100,0,100,50,100,100,"Keyshawn|Brett|Deshawn|Logan|Tyrone|Terrell|Scott|Brad",100,100,100,100,0,50,0,0,"Scott|Deshawn|Brett|Keyshawn|Brad|Terrell|Tyrone|Logan",NA,4,"FL_145|FL_146|FL_144|FL_147","Deshawn","d","Keyshawn","f","Logan","g","Brett","a","Q84|Q82","Q55|Q54",2593,3553,6754,5999,50,100,100,70,30,100,50,75,0,0,0,50,60,100,100,100,40,100,80,100,40,100,100,100,50,100,80,100,"Like they are an effective communicator|Intelligent|Like they are a problem-solver|Threatening|Trustworthy|Confident|Dominant","Threatening|Intelligent|Like they are an effective communicator|Like they are a problem-solver|Dominant|Confident|Trustworthy","Dominant|Confident|Threatening|Intelligent|Like they are a problem-solver|Like they are an effective communicator|Trustworthy","Intelligent|Trustworthy|Like they are an effective communicator|Like they are a problem-solver|Threatening|Dominant|Confident",50,100,100,50,30,100,100,30,30,100,100,40,50,100,80,70,0,100,50,70,"your close friend?|your boss?|your neighbor?|your employee?|your work project team member?","your boss?|your close friend?|your work project team member?|your employee?|your neighbor?","your boss?|your employee?|your neighbor?|your close friend?|your work project team member?","your work project team member?|your boss?|your neighbor?|your close friend?|your employee?","Sort of depressed","Calming, soothing","No","Grated",47.5,100,90,100,50,0,0,30,40,50,25,52.5,20
"Speakers",NA,43,"Master's degree","White",NA,"Male","Suburban",NA,5,"Republican",NA,"I do not know what the study is about",NA,"Tyrone,Terrell,Brad","Lucas|Liam|Tyrone|Jackson|Brett|Elijah|Brad|Terrell","2","Unsure",50,50,50,50,50,50,50,50,"Tyrone|Brett|Deshawn|Keyshawn|Logan|Terrell|Brad|Scott",50,50,50,50,50,50,50,50,"Tyrone|Brett|Keyshawn|Logan|Terrell|Deshawn|Brad|Scott",NA,3,"FL_144|FL_145|FL_147|FL_146","Terrell","g","Tyrone","d","Brett","f","Brad","c","Q84|Q82","Q54|Q55",6754,2593,3553,7187,100,100,100,100,0,0,0,0,0,0,0,0,92,100,100,100,97,100,100,100,90,100,100,100,100,100,100,100,"Intelligent|Confident|Trustworthy|Threatening|Like they are an effective communicator|Dominant|Like they are a problem-solver","Confident|Like they are an effective communicator|Threatening|Like they are a problem-solver|Trustworthy|Intelligent|Dominant","Like they are a problem-solver|Confident|Intelligent|Threatening|Dominant|Trustworthy|Like they are an effective communicator","Dominant|Threatening|Intelligent|Trustworthy|Like they are a problem-solver|Like they are an effective communicator|Confident",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"your work project team member?|your neighbor?|your employee?|your close friend?|your boss?","your work project team member?|your neighbor?|your boss?|your close friend?|your employee?","your neighbor?|your employee?|your close friend?|your work project team member?|your boss?","your work project team member?|your boss?|your close friend?|your neighbor?|your employee?","Very clear voice.","Voice is much stronger than the last male.",NA,NA,94.75,100,100,100,0,0,0,0,0,0,0,0,21
"Speakers",NA,33,"Bachelor's degree in college (4-year)","White",NA,"Male","Suburban",NA,6,"Republican",NA,"The study is about predicting personality from voices",NA,"Tyrone,Terrell,Scott,Brett","Aiden|William|Brett|Lucas|Tyrone|Jackson|Terrell|Scott","4","0",1,0,0,0,100,100,100,100,"Logan|Deshawn|Brad|Brett|Tyrone|Terrell|Keyshawn|Scott",72,84,71,82,0,0,1,0,"Keyshawn|Terrell|Brett|Logan|Tyrone|Deshawn|Brad|Scott",NA,4,"FL_145|FL_147|FL_144|FL_146","Tyrone","h","Terrell","a","Brett","d","Scott","f","Q84|Q82","Q55|Q54",6861,5999,2593,3553,17,14,20,63,14,19,16,61,42,19,11,57,27,64,30,55,29,16,10,61,15,57,27,45,20,31,18,57,"Dominant|Confident|Intelligent|Like they are a problem-solver|Like they are an effective communicator|Trustworthy|Threatening","Confident|Threatening|Like they are a problem-solver|Trustworthy|Intelligent|Like they are an effective communicator|Dominant","Trustworthy|Confident|Intelligent|Dominant|Threatening|Like they are a problem-solver|Like they are an effective communicator","Like they are a problem-solver|Intelligent|Confident|Dominant|Like they are an effective communicator|Trustworthy|Threatening",1,32,62,34,1,16,49,42,1,33,60,14,1,38,65,46,1,20,37,9,"your neighbor?|your employee?|your work project team member?|your boss?|your close friend?","your boss?|your neighbor?|your employee?|your close friend?|your work project team member?","your employee?|your work project team member?|your boss?|your neighbor?|your close friend?","your neighbor?|your work project team member?|your boss?|your employee?|your close friend?","no","kind of monotone","no","fast talker",22.75,42,21.25,54.5,83,86,80,37,48.5,52.5,48,49,22
"Headphones",NA,28,"Bachelor's degree in college (4-year)","White",NA,"Male","Suburban",NA,0,"Democratic",NA,"I do not know what the study is about",NA,"Tyrone,Logan,Noah","Grayson|Elijah|Brad|Noah|Tyrone|Liam|Terrell|Logan","3","1",31,41,31,30,83,83,82,83,"Brett|Keyshawn|Brad|Terrell|Logan|Deshawn|Scott|Tyrone",69,60,70,50,20,20,20,20,"Scott|Tyrone|Terrell|Logan|Brad|Keyshawn|Deshawn|Brett",NA,2,"FL_146|FL_144|FL_147|FL_145","Tyrone","e","Terrell","d","Brad","c","Logan","h","Q82|Q84","Q55|Q54",4143,2593,7187,6861,53,50,52,51,44,40,41,72,0,0,0,0,51,50,75,84,59,51,62,83,50,51,55,60,57,56,51,84,"Intelligent|Confident|Like they are a problem-solver|Dominant|Threatening|Trustworthy|Like they are an effective communicator","Intelligent|Trustworthy|Dominant|Confident|Threatening|Like they are an effective communicator|Like they are a problem-solver","Threatening|Confident|Trustworthy|Like they are an effective communicator|Like they are a problem-solver|Dominant|Intelligent","Threatening|Like they are an effective communicator|Trustworthy|Dominant|Confident|Intelligent|Like they are a problem-solver",51,52,52,62,51,51,53,51,51,50,52,51,51,50,51,63,52,50,52,51,"your employee?|your close friend?|your work project team member?|your boss?|your neighbor?","your neighbor?|your employee?|your boss?|your close friend?|your work project team member?","your employee?|your boss?|your work project team member?|your neighbor?|your close friend?","your work project team member?|your boss?|your employee?|your neighbor?|your close friend?","No","No","No","No",54.25,52,60.75,77.75,47,50,48,49,45.5,45,44.5,60.5,23
"Headphones",NA,24,"Bachelor's degree in college (4-year)","Hispanic/Latino",NA,"Male","Suburban",NA,1,"Democratic",NA,"The study is about predicting personality from voices",NA,"Deshawn,Terrell,Liam,William","Grayson|Lucas|Brad|William|Deshawn|Liam|Terrell|Logan","1","3",49,33,13,18,86,72,81,72,"Tyrone|Logan|Scott|Keyshawn|Brett|Brad|Deshawn|Terrell",65,93,99,83,1,9,1,7,"Tyrone|Logan|Terrell|Brad|Deshawn|Keyshawn|Brett|Scott",NA,2,"FL_144|FL_145|FL_147|FL_146","Deshawn","a","Terrell","g","Brad","h","Logan","e","Q82|Q84","Q54|Q55",5999,6754,6861,4143,70,70,61,43,37,7,60,48,2,0,0,11,55,40,67,54,65,22,71,40,13,33,57,36,68,25,68,51,"Like they are an effective communicator|Confident|Intelligent|Threatening|Like they are a problem-solver|Dominant|Trustworthy","Intelligent|Confident|Like they are an effective communicator|Trustworthy|Dominant|Threatening|Like they are a problem-solver","Threatening|Like they are a problem-solver|Intelligent|Confident|Dominant|Trustworthy|Like they are an effective communicator","Dominant|Trustworthy|Intelligent|Like they are an effective communicator|Like they are a problem-solver|Threatening|Confident",90,11,87,21,91,32,97,6,90,9,84,16,90,8,61,23,18,4,4,5,"your boss?|your employee?|your work project team member?|your neighbor?|your close friend?","your neighbor?|your close friend?|your employee?|your boss?|your work project team member?","your employee?|your close friend?|your neighbor?|your work project team member?|your boss?","your employee?|your neighbor?|your work project team member?|your boss?|your close friend?","it sounds calm","Sounds unsure and anxious","He sounds like he knows what he's doing here.","He sounds kind of shady to me. I don't know.",50.25,30,65.75,45.25,30,30,39,57,33.5,18.5,49.5,52.5,24
"Headphones",NA,41,"Bachelor's degree in college (4-year)","White",NA,"Male","Suburban",NA,4,"Republican",NA,"The study is about predicting personality from voices",NA,"Deshawn,Tyrone,Brad","Aiden|Noah|Deshawn|Jackson|Brett|Elijah|Tyrone|Brad","1","2",24,33,30,30,68,67,72,67,"Scott|Keyshawn|Brad|Tyrone|Brett|Deshawn|Terrell|Logan",72,70,71,69,23,22,21,20,"Keyshawn|Terrell|Tyrone|Brett|Deshawn|Brad|Scott|Logan","Thanks for letting me partake.",3,"FL_144|FL_145|FL_146|FL_147","Deshawn","g","Tyrone","e","Brett","c","Brad","d","Q84|Q82","Q54|Q55",6754,4143,7187,2593,54,53,55,63,48,37,55,52,33,31,15,11,70,56,52,66,72,38,54,72,74,46,54,66,55,41,52,71,"Intelligent|Like they are an effective communicator|Confident|Trustworthy|Like they are a problem-solver|Threatening|Dominant","Dominant|Intelligent|Threatening|Confident|Like they are an effective communicator|Trustworthy|Like they are a problem-solver","Dominant|Like they are an effective communicator|Like they are a problem-solver|Trustworthy|Threatening|Confident|Intelligent","Trustworthy|Intelligent|Threatening|Dominant|Like they are an effective communicator|Confident|Like they are a problem-solver",61,63,58,61,49,64,57,63,60,63,59,63,65,64,58,63,60,65,59,63,"your work project team member?|your neighbor?|your boss?|your close friend?|your employee?","your work project team member?|your neighbor?|your employee?|your close friend?|your boss?","your work project team member?|your boss?|your neighbor?|your employee?|your close friend?","your work project team member?|your boss?|your employee?|your close friend?|your neighbor?","Sounds very monotone.","Spoke very quickly.","Spoke to slowly",NA,67.75,45.25,53,68.75,46,47,45,37,47,42,50,44.5,25
"Speakers",NA,43,"Bachelor's degree in college (4-year)","Asian",NA,"Female","Urban",NA,6,"Independent",NA,"The study is about predicting personality from voices",NA,"Keyshawn,Logan,Brett,Jackson,Grayson","Jackson|William|Logan|Grayson|Brett|Noah|Keyshawn|Terrell","1","1",42,32,36,25,64,31,37,41,"Deshawn|Tyrone|Logan|Brett|Terrell|Scott|Keyshawn|Brad",85,83,74,68,89,78,73,78,"Logan|Scott|Deshawn|Brett|Terrell|Keyshawn|Brad|Tyrone",NA,3,"FL_146|FL_145|FL_144|FL_147","Terrell","f","Keyshawn","b","Logan","g","Brett","e","Q84|Q82","Q55|Q54",3553,3890,6754,4143,54,64,59,56,45,87,27,14,3,23,4,3,60,70,57,64,48,57,47,45,45,75,40,53,59,69,43,56,"Confident|Dominant|Like they are an effective communicator|Like they are a problem-solver|Threatening|Trustworthy|Intelligent","Intelligent|Confident|Trustworthy|Like they are an effective communicator|Threatening|Dominant|Like they are a problem-solver","Dominant|Trustworthy|Threatening|Like they are an effective communicator|Like they are a problem-solver|Intelligent|Confident","Intelligent|Confident|Dominant|Threatening|Like they are a problem-solver|Like they are an effective communicator|Trustworthy",78,30,72,86,75,29,72,74,85,86,78,85,79,38,74,17,6,76,26,8,"your close friend?|your employee?|your work project team member?|your neighbor?|your boss?","your close friend?|your work project team member?|your employee?|your boss?|your neighbor?","your boss?|your work project team member?|your employee?|your neighbor?|your close friend?","your work project team member?|your boss?|your close friend?|your neighbor?|your employee?","He seems gentle and easy going",NA,NA,NA,53,67.75,46.75,54.5,46,36,41,44,45.5,61.5,34,29,26
